?,Automated,Date,Date (Days),Date (ISO Week numbers),Downtime date,Downtime Reason,Employee,Employee Qualification,grey,KPI color,Maintenance date,Production Line,Split,Split (string),Split text,Summary visible,Target met,Tech issue date,Work Conditions,# Downtime days,% Availability OEE,% Availability OOE,% challenging,% Defect density,% Downtime Rate,% First Pass Yield (FPY),% Overall Equipment Effectiveness (OEE),% Overall Operations Effectiveness (OOE),% Production Attainment,% Target,% Target (KPI),Between downtime,Between maintenance,Between tech issues,Breaks dim,Breaks time,Color hub,Color hub (copy),Cost - defect Measure,Costs,Costs (copy),Defect Density KPI string,Defect density KPI vl,Defective Units,Difference from target,Difference from target (std),Difference from target Ms,Dim FPY,Dim Run Hours,Dim Throughput / hour,Downtime Hours,Downtime hours cost,Downtime hours TOTAL costs,Downtime time,DR KPI string,DR KPI vl,Good Units dim,Hub,Hub (label),Int iso weeks,KPI Point 1,KPI Point 2,KPI Point 3,KPI Point 4,KPI Point Hub,KPI Point Hub (upper),KPI Point volume,Maintenance time,Maintenance time dim,OEE KPI string,OEE KPI vl,Other issue time,Performance,Planned - downtime time,Planned time,Planned Units,Point -0.7,Point -1,Point -1 (blank),Point 1,Produced Units,Production Attainment KPI string,Production Attainment KPI vl,Production KPI string,Production KPI vl,Production volume,Production volume dim,Profit | good units,Profit | Max theoretical,Profit | net,Profit | net %,Raw Material Shortage time,Run time ([Planned time] - [Downtime time] - [Breaks time]),Scheduled time ([Planned time] - [Breaks] ),Scheduled time ([Planned time] - [Breaks] - [Maintenance time]),Scheduled time dim,Target met (reg),Target met (reg) KPI,Tech issue time,Tech issue time dim,Theoretical run rate,Throughput / hour,Wasted hours other reason dim
?,False,5/22/2023,"May 22, 2023",2023 W21,,Maintenance,Eli Brown,3,grey,color,,Line 4,Total,Total,,True,False,,Challenging,0,100%,88%,100%,8.8%,0%,91%,52%,46%,0%,-20%,80.0%,,,,1,1, worse than target,( worse than target ),560,,, worse than critical,1.75,7,-20,0,-20,0.9125,,,,0,,0, better than target,3,73,80,80,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,12.857142857,,0.571428571,8,8,100,Point,Point,Point,Point,80, worse than critical,40, worse than target,20,80,80,7300,14000,,,,7,7,7,,False,False,,,,11.428571429,0
?,False,5/23/2023,"May 23, 2023",2023 W21,,Other,Leo Johnson,5,grey,color,,Line 4,Total,Total,,True,False,,Normal,0,100%,88%,0%,8.0%,0%,92%,58%,51%,0%,-12%,88.0%,,,,1,1, worse than target,( worse than target ),560,,, worse than critical,0.954545455,7,-12,0,-12,0.920454545,,,,0,,0, better than target,3,81,88,88,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.142857143,,0.628571429,8,8,100,Point,Point,Point,Point,88, worse than critical,40, worse than target,12,88,88,8100,14000,,,,7,7,7,,False,False,,,,12.571428571,0
?,False,5/24/2023,"May 24, 2023",2023 W21,,Material Shortage,Owen Taylor,8,grey,color,,Line 4,Total,Total,,True,False,,Normal,0,100%,88%,0%,12.0%,0%,88%,58%,51%,0%,-08%,92.0%,,,,1,1, worse than target,( worse than target ),880,,, worse than critical,4.956521739,11,-8,0,-8,0.880434783,,,,0,,0, better than target,3,81,92,92,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.142857143,,0.657142857,8,8,100,Point,Point,Point,Point,92, worse than critical,40, worse than target,8,92,92,8100,14000,,,,7,7,7,,False,False,,,,13.142857143,0
?,False,5/25/2023,"May 25, 2023",2023 W21,,Other,Leo Johnson,3,grey,color,,Line 4,Total,Total,,True,True,,Challenging,0,100%,88%,100%,5.9%,0%,94%,68%,59%,100%,+1.0%,101.0%,,,,1,1, better than target,( better than target ),480,,, worse than target,2.940594059,6,1,0,1,0.940594059,,,,0,,0, better than target,3,95,101,101,45066,Point,Point,Point,Point,Point,Point,Point,0,, better than target,2.857142857,,0.721428571,8,8,100,Point,Point,Point,Point,101, better than target,40, better than target,1,101,101,9500,14000,,,,7,7,7,,True,True,,,,14.428571429,0
?,False,5/26/2023,"May 26, 2023",2023 W21,,Other,Zoe Martinez,6,grey,color,,Line 4,Total,Total,,True,False,,Challenging,0,100%,88%,100%,13.4%,0%,87%,51%,44%,0%,-18%,82.0%,,,,1,1, worse than target,( worse than target ),880,,, worse than critical,6.414634146,11,-18,0,-18,0.865853659,,,,0,,0, better than target,3,71,82,82,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,14.285714286,,0.585714286,8,8,100,Point,Point,Point,Point,82, worse than critical,40, worse than target,18,82,82,7100,14000,,,,7,7,7,,False,False,,,,11.714285714,0
?,False,5/27/2023,"May 27, 2023",2023 W21,,Other,Eli Brown,8,grey,color,,Line 4,Total,Total,,True,False,,Normal,0,100%,88%,0%,12.9%,0%,87%,58%,51%,0%,-07%,93.0%,,,,1,1, worse than target,( worse than target ),960,,, worse than critical,5.903225806,12,-7,0,-7,0.870967742,,,,0,,0, better than target,3,81,93,93,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.142857143,,0.664285714,8,8,100,Point,Point,Point,Point,93, worse than critical,40, worse than target,7.000000000,93,93,8100,14000,,,,7,7,7,,False,False,,,,13.285714286,0
?,False,5/28/2023,"May 28, 2023",2023 W21,,Other,Max Parker,5,grey,color,,Line 4,Total,Total,,True,False,,Challenging,0,100%,88%,100%,12.1%,0%,88%,62%,54%,0%,-01%,99.0%,,,,1,1, worse than target,( worse than target ),960,,, worse than critical,5.121212121,12,-1,0,-1,0.878787879,,,,0,,0, better than target,3,87,99,99,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,2.857142857,,0.707142857,8,8,100,Point,Point,Point,Point,99, worse than critical,40, worse than target,1,99,99,8700,14000,,,,7,7,7,,False,False,,,,14.142857143,0
?,False,5/29/2023,"May 29, 2023",2023 W22,,Other,Owen Taylor,5,grey,color,,Line 4,Total,Total,,True,False,,Normal,0,100%,88%,0%,12.3%,0%,88%,51%,44%,0%,-19%,81.0%,,,,1,1, worse than target,( worse than target ),800,,, worse than critical,5.345679012,10,-19,0,-19,0.876543210,,,,0,,0, better than target,3,71,81,81,45073,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,14.285714286,,0.578571429,8,8,100,Point,Point,Point,Point,81, worse than critical,40, worse than target,19,81,81,7100,14000,,,,7,7,7,,False,False,,,,11.571428571,0
?,False,5/30/2023,"May 30, 2023",2023 W22,,Maintenance,Mia Smith,1,grey,color,,Line 4,Total,Total,,True,True,,Challenging,0,100%,88%,100%,11.9%,0%,88%,69%,60%,100%,+9.0%,109.0%,,,,1,1, better than target,( better than target ),1040,,, worse than critical,4.926605505,13,9,0,9,0.880733945,,,,0,,0, better than target,3,96,109,109,45073,Point,Point,Point,Point,Point,Point,Point,0,, better than target,3.571428571,,0.778571429,8,8,100,Point,Point,Point,Point,109, better than target,40, better than target,9.000000000,109,109,9600,14000,,,,7,7,7,,True,True,,,,15.571428571,0
?,False,5/31/2023,"May 31, 2023",2023 W22,,Maintenance,Mia Smith,7,grey,color,,Line 4,Total,Total,,True,True,,Normal,0,100%,88%,0%,11.5%,0%,88%,71%,63%,100%,+13.0%,113.0%,,,,1,1, better than target,( better than target ),1040,,, worse than critical,4.504424779,13,13,0,13,0.884955752,,,,0,,0, better than target,3,100,113,113,45073,Point,Point,Point,Point,Point,Point,Point,0,, better than target,6.428571429,,0.807142857,8,8,100,Point,Point,Point,Point,113, better than target,40, better than target,13,113,113,10000,14000,,,,7,7,7,,True,True,,,,16.142857143,0
?,False,6/1/2023,"June 1, 2023",2023 W22,,Maintenance,Finn Sullivan,6,grey,color,,Line 4,Total,Total,,True,False,,Normal,0,100%,88%,0%,8.4%,0%,92%,62%,54%,0%,-05%,95.0%,,,,1,1, worse than target,( worse than target ),640,,, worse than critical,1.421052632,8,-5,0,-5,0.915789474,,,,0,,0, better than target,3,87,95,95,45073,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,2.857142857,,0.678571429,8,8,100,Point,Point,Point,Point,95, worse than critical,40, worse than target,5,95,95,8700,14000,,,,7,7,7,,False,False,,,,13.571428571,0
?,False,6/2/2023,"June 2, 2023",2023 W22,,Tech Issue,Mia Smith,6,grey,color,,Line 4,Total,Total,,True,True,,Normal,0,100%,88%,0%,6.9%,0%,93%,77%,68%,100%,+16.0%,116.0%,,,,1,1, better than target,( better than target ),640,,, worse than target,3.896551724,8,16,0,16,0.931034483,,,,0,,0, better than target,3,108,116,116,45073,Point,Point,Point,Point,Point,Point,Point,0,, better than target,12.142857143,,0.828571429,8,8,100,Point,Point,Point,Point,116, better than target,40, better than target,16,116,116,10800,14000,,,,7,7,7,,True,True,,,,16.571428571,0
?,False,6/3/2023,"June 3, 2023",2023 W22,,Maintenance,Ivy Anderson,4,grey,color,,Line 4,Total,Total,,True,True,,Normal,0,100%,88%,0%,12.2%,0%,88%,72%,63%,100%,+15.0%,115.0%,,,,1,1, better than target,( better than target ),1120,,, worse than critical,5.173913043,14,15,0,15,0.878260870,,,,0,,0, better than target,3,101,115,115,45073,Point,Point,Point,Point,Point,Point,Point,0,, better than target,7.142857143,,0.821428571,8,8,100,Point,Point,Point,Point,115, better than target,40, better than target,15,115,115,10100,14000,,,,7,7,7,,True,True,,,,16.428571429,0
?,False,6/4/2023,"June 4, 2023",2023 W22,,Maintenance,Max Parker,5,grey,color,,Line 4,Total,Total,,True,True,,Challenging,0,100%,88%,100%,8.4%,0%,92%,78%,68%,100%,+19.0%,119.0%,,,,1,1, better than target,( better than target ),800,,, worse than critical,1.403361345,10,19,0,19,0.915966387,,,,0,,0, better than target,3,109,119,119,45073,Point,Point,Point,Point,Point,Point,Point,0,, better than target,12.857142857,,0.85,8,8,100,Point,Point,Point,Point,119, better than target,40, better than target,19,119,119,10900,14000,,,,7,7,7,,True,True,,,,17,0
?,False,6/5/2023,"June 5, 2023",2023 W23,,Other,Owen Taylor,4,grey,color,,Line 4,Total,Total,,True,True,,Normal,0,100%,88%,0%,6.5%,0%,94%,72%,63%,100%,+8.0%,108.0%,,,,1,1, better than target,( better than target ),560,,, worse than target,3.481481481,7,8,0,8,0.935185185,,,,0,,0, better than target,3,101,108,108,45080,Point,Point,Point,Point,Point,Point,Point,0,, better than target,7.142857143,,0.771428571,8,8,100,Point,Point,Point,Point,108, better than target,40, better than target,8.000000000,108,108,10100,14000,,,,7,7,7,,True,True,,,,15.428571429,0
?,False,6/6/2023,"June 6, 2023",2023 W23,,Material Shortage,Max Parker,8,grey,color,,Line 4,Total,Total,,True,False,,Challenging,0,100%,88%,100%,14.4%,0%,86%,59%,52%,0%,-03%,97.0%,,,,1,1, worse than target,( worse than target ),1120,,, worse than critical,7.432989691,14,-3,0,-3,0.855670103,,,,0,,0, better than target,3,83,97,97,45080,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,5.714285714,,0.692857143,8,8,100,Point,Point,Point,Point,97, worse than critical,40, worse than target,3,97,97,8300,14000,,,,7,7,7,,False,False,,,,13.857142857,0
?,False,6/7/2023,"June 7, 2023",2023 W23,6/7/2023,Other,Zoe Martinez,9,grey,color,,Line 4,Total,Total,,True,False,,Challenging,1,71%,63%,100%,7.4%,25%,93%,62%,54%,0%,-06%,94.0%,1,,,1,1, worse than target,( worse than target ),560,4360,4360, worse than critical,0.446808511,7,-6,0,-6,0.925531915,5,18.8,2,3400,3800,2, worse than critical,18,87,94,94,45080,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,2.857142857,2,0.94,6,8,100,Point,Point,Point,Point,94, worse than critical,40, worse than target,6.000000000,94,94,8700,14000,4340,31%,0,5,7,7,,False,False,0,,,18.8,2
?,False,6/8/2023,"June 8, 2023",2023 W23,,Material Shortage,Zoe Martinez,5,grey,color,,Line 4,Total,Total,,True,True,,Challenging,0,100%,88%,100%,11.8%,0%,88%,69%,61%,100%,+10.0%,110.0%,,,,1,1, better than target,( better than target ),1040,,, worse than critical,4.818181818,13,10,0,10,0.881818182,,,,0,,0, better than target,3,97,110,110,45080,Point,Point,Point,Point,Point,Point,Point,0,, better than target,4.285714286,,0.785714286,8,8,100,Point,Point,Point,Point,110, better than target,40, better than target,10,110,110,9700,14000,,,,7,7,7,,True,True,,,,15.714285714,0
?,False,6/9/2023,"June 9, 2023",2023 W23,,Material Shortage,Mia Smith,4,grey,color,,Line 4,Total,Total,,True,False,,Normal,0,100%,88%,0%,10.1%,0%,90%,64%,56%,0%,-01%,99.0%,,,,1,1, worse than target,( worse than target ),800,,, worse than critical,3.101010101,10,-1,0,-1,0.898989899,,,,0,,0, better than target,3,89,99,99,45080,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,1.428571429,,0.707142857,8,8,100,Point,Point,Point,Point,99, worse than critical,40, worse than target,1,99,99,8900,14000,,,,7,7,7,,False,False,,,,14.142857143,0
?,False,6/10/2023,"June 10, 2023",2023 W23,,Maintenance,Zoe Martinez,5,grey,color,,Line 4,Total,Total,,True,False,,Challenging,0,100%,88%,100%,12.2%,0%,88%,51%,45%,0%,-18%,82.0%,,,,1,1, worse than target,( worse than target ),800,,, worse than critical,5.195121951,10,-18,0,-18,0.878048780,,,,0,,0, better than target,3,72,82,82,45080,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,13.571428571,,0.585714286,8,8,100,Point,Point,Point,Point,82, worse than critical,40, worse than target,18,82,82,7200,14000,,,,7,7,7,,False,False,,,,11.714285714,0
?,False,6/11/2023,"June 11, 2023",2023 W23,6/11/2023,Maintenance,Max Parker,4,grey,color,6/11/2023,Line 4,Total,Total,,True,True,,Normal,1,100%,63%,0%,8.6%,25%,91%,96%,60%,100%,+5.0%,105.0%,1,1,,1,1, better than target,( better than target ),720,8120,8120, worse than critical,1.571428571,9,5,0,5,0.914285714,5,21,2,3400,7400,2, worse than critical,18,96,105,105,45080,Point,Point,Point,Point,Point,Point,Point,2,2, better than target,31,0,1.05,6,8,100,Point,Point,Point,Point,105, better than target,40, better than target,5,105,105,9600,14000,1480,11%,0,5,7,5,5,True,True,0,,20,21,0
?,False,6/12/2023,"June 12, 2023",2023 W24,6/12/2023,Tech Issue,Ivy Anderson,1,grey,color,,Line 4,Total,Total,,True,True,6/12/2023,Challenging,1,71%,63%,100%,8.9%,25%,91%,73%,64%,100%,+12.0%,112.0%,1,,1,1,1, better than target,( better than target ),800,12200,12200, worse than critical,1.928571429,10,12,0,12,0.910714286,5,22.4,2,3400,11400,2, worse than critical,18,102,112,112,45087,Point,Point,Point,Point,Point,Point,Point,0,, better than target,7.857142857,0,1.12,6,8,100,Point,Point,Point,Point,112, better than target,40, better than target,12,112,112,10200,14000,-2000,-14%,0,5,7,7,,True,True,2,2,,22.4,2
?,False,6/13/2023,"June 13, 2023",2023 W24,,Material Shortage,Ivy Anderson,8,grey,color,,Line 4,Total,Total,,True,True,,Challenging,0,100%,88%,100%,7.7%,0%,92%,77%,68%,100%,+17.0%,117.0%,,,,1,1, better than target,( better than target ),720,,, worse than critical,0.692307692,9,17,0,17,0.923076923,,,,0,,0, better than target,3,108,117,117,45087,Point,Point,Point,Point,Point,Point,Point,0,, better than target,12.142857143,,0.835714286,8,8,100,Point,Point,Point,Point,117, better than target,40, better than target,17,117,117,10800,14000,,,,7,7,7,,True,True,,,,16.714285714,0
?,False,6/14/2023,"June 14, 2023",2023 W24,,Other,Owen Taylor,1,grey,color,,Line 4,Total,Total,,True,True,,Normal,0,100%,88%,0%,4.6%,0%,95%,74%,64%,100%,+8.0%,108.0%,,,,1,1, better than target,( better than target ),400,,, worse than target,1.629629630,5,8,0,8,0.953703704,,,,0,,0, better than target,3,103,108,108,45087,Point,Point,Point,Point,Point,Point,Point,0,, better than target,8.571428571,,0.771428571,8,8,100,Point,Point,Point,Point,108, better than target,40, better than target,8.000000000,108,108,10300,14000,,,,7,7,7,,True,True,,,,15.428571429,0
?,False,6/15/2023,"June 15, 2023",2023 W24,6/15/2023,Maintenance,Zoe Martinez,7,grey,color,6/15/2023,Line 4,Total,Total,,True,False,,Challenging,1,100%,75%,100%,15.7%,13%,84%,58%,44%,0%,-17%,83.0%,1,1,,1,1, worse than target,( worse than target ),1040,5240,5240, worse than critical,8.662650602,13,-17,0,-17,0.843373494,6,13.833333333,1,2200,4200,1, worse than critical,5.5,70,83,83,45087,Point,Point,Point,Point,Point,Point,Point,1,1, worse than target,6.666666667,0,0.691666667,7,8,100,Point,Point,Point,Point,83, worse than critical,40, worse than target,17,83,83,7000,14000,1760,13%,0,6,7,6,6,False,False,0,,16.666666667,13.833333333,0
?,False,6/16/2023,"June 16, 2023",2023 W24,,Other,Ivy Anderson,9,grey,color,,Line 4,Total,Total,,True,True,,Challenging,0,100%,88%,100%,7.3%,0%,93%,72%,63%,100%,+9.0%,109.0%,,,,1,1, better than target,( better than target ),640,,, worse than critical,0.339449541,8,9,0,9,0.926605505,,,,0,,0, better than target,3,101,109,109,45087,Point,Point,Point,Point,Point,Point,Point,0,, better than target,7.142857143,,0.778571429,8,8,100,Point,Point,Point,Point,109, better than target,40, better than target,9.000000000,109,109,10100,14000,,,,7,7,7,,True,True,,,,15.571428571,0
?,False,6/17/2023,"June 17, 2023",2023 W24,,Maintenance,Luna Garcia,5,grey,color,,Line 4,Total,Total,,True,False,,Challenging,0,100%,88%,100%,14.1%,0%,86%,61%,53%,0%,-01%,99.0%,,,,1,1, worse than target,( worse than target ),1120,,, worse than critical,7.141414141,14,-1,0,-1,0.858585859,,,,0,,0, better than target,3,85,99,99,45087,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,4.285714286,,0.707142857,8,8,100,Point,Point,Point,Point,99, worse than critical,40, worse than target,1,99,99,8500,14000,,,,7,7,7,,False,False,,,,14.142857143,0
?,False,6/18/2023,"June 18, 2023",2023 W24,,Other,Owen Taylor,4,grey,color,,Line 4,Total,Total,,True,True,,Normal,0,100%,88%,0%,12.4%,0%,88%,66%,58%,100%,+5.0%,105.0%,,,,1,1, better than target,( better than target ),1040,,, worse than critical,5.380952381,13,5,0,5,0.876190476,,,,0,,0, better than target,3,92,105,105,45087,Point,Point,Point,Point,Point,Point,Point,0,, better than target,0.714285714,,0.75,8,8,100,Point,Point,Point,Point,105, better than target,40, better than target,5,105,105,9200,14000,,,,7,7,7,,True,True,,,,15,0
?,False,6/19/2023,"June 19, 2023",2023 W25,,Other,Mia Smith,6,grey,color,,Line 4,Total,Total,,True,True,,Challenging,0,100%,88%,100%,7.2%,0%,93%,74%,64%,100%,+11.0%,111.0%,,,,1,1, better than target,( better than target ),640,,, worse than critical,0.207207207,8,11,0,11,0.927927928,,,,0,,0, better than target,3,103,111,111,45094,Point,Point,Point,Point,Point,Point,Point,0,, better than target,8.571428571,,0.792857143,8,8,100,Point,Point,Point,Point,111, better than target,40, better than target,11,111,111,10300,14000,,,,7,7,7,,True,True,,,,15.857142857,0
?,False,6/20/2023,"June 20, 2023",2023 W25,,Maintenance,Ivy Anderson,7,grey,color,,Line 4,Total,Total,,True,False,,Normal,0,100%,88%,0%,6.1%,0%,94%,66%,58%,0%,-02%,98.0%,,,,1,1, worse than target,( worse than target ),480,,, worse than target,3.122448980,6,-2,0,-2,0.938775510,,,,0,,0, better than target,3,92,98,98,45094,Point,Point,Point,Point,Point,Point,Point,0,, better than target,0.714285714,,0.7,8,8,100,Point,Point,Point,Point,98, worse than critical,40, worse than target,2,98,98,9200,14000,,,,7,7,7,,False,False,,,,14,0
?,False,6/21/2023,"June 21, 2023",2023 W25,,Tech Issue,Mia Smith,5,grey,color,,Line 4,Total,Total,,True,False,,Challenging,0,100%,88%,100%,12.0%,0%,88%,58%,51%,0%,-08%,92.0%,,,,1,1, worse than target,( worse than target ),880,,, worse than critical,4.956521739,11,-8,0,-8,0.880434783,,,,0,,0, better than target,3,81,92,92,45094,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.142857143,,0.657142857,8,8,100,Point,Point,Point,Point,92, worse than critical,40, worse than target,8,92,92,8100,14000,,,,7,7,7,,False,False,,,,13.142857143,0
?,False,6/22/2023,"June 22, 2023",2023 W25,,Other,Ivy Anderson,8,grey,color,,Line 4,Total,Total,,True,False,,Normal,0,100%,88%,0%,9.5%,0%,91%,61%,54%,0%,-05%,95.0%,,,,1,1, worse than target,( worse than target ),720,,, worse than critical,2.473684211,9,-5,0,-5,0.905263158,,,,0,,0, better than target,3,86,95,95,45094,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,3.571428571,,0.678571429,8,8,100,Point,Point,Point,Point,95, worse than critical,40, worse than target,5,95,95,8600,14000,,,,7,7,7,,False,False,,,,13.571428571,0
?,False,6/23/2023,"June 23, 2023",2023 W25,,Maintenance,Ivy Anderson,7,grey,color,,Line 4,Total,Total,,True,True,,Normal,0,100%,88%,0%,12.2%,0%,88%,72%,63%,100%,+15.0%,115.0%,,,,1,1, better than target,( better than target ),1120,,, worse than critical,5.173913043,14,15,0,15,0.878260870,,,,0,,0, better than target,3,101,115,115,45094,Point,Point,Point,Point,Point,Point,Point,0,, better than target,7.142857143,,0.821428571,8,8,100,Point,Point,Point,Point,115, better than target,40, better than target,15,115,115,10100,14000,,,,7,7,7,,True,True,,,,16.428571429,0
?,False,6/24/2023,"June 24, 2023",2023 W25,,Other,Finn Sullivan,4,grey,color,,Line 4,Total,Total,,True,False,,Normal,0,100%,88%,0%,16.0%,0%,84%,49%,43%,0%,-19%,81.0%,,,,1,1, worse than target,( worse than target ),1040,,, worse than critical,9.049382716,13,-19,0,-19,0.839506173,,,,0,,0, better than target,3,68,81,81,45094,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,16.428571429,,0.578571429,8,8,100,Point,Point,Point,Point,81, worse than critical,40, worse than target,19,81,81,6800,14000,,,,7,7,7,,False,False,,,,11.571428571,0
?,False,6/25/2023,"June 25, 2023",2023 W25,,Material Shortage,Finn Sullivan,2,grey,color,,Line 4,Total,Total,,True,False,,Normal,0,100%,88%,0%,12.4%,0%,88%,61%,53%,0%,-03%,97.0%,,,,1,1, worse than target,( worse than target ),960,,, worse than critical,5.371134021,12,-3,0,-3,0.876288660,,,,0,,0, better than target,3,85,97,97,45094,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,4.285714286,,0.692857143,8,8,100,Point,Point,Point,Point,97, worse than critical,40, worse than target,3,97,97,8500,14000,,,,7,7,7,,False,False,,,,13.857142857,0
?,False,6/26/2023,"June 26, 2023",2023 W26,,Material Shortage,Finn Sullivan,3,grey,color,,Line 4,Total,Total,,True,False,,Challenging,0,100%,88%,100%,15.5%,0%,85%,51%,44%,0%,-16%,84.0%,,,,1,1, worse than target,( worse than target ),1040,,, worse than critical,8.476190476,13,-16,0,-16,0.845238095,,,,0,,0, better than target,3,71,84,84,45101,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,14.285714286,,0.6,8,8,100,Point,Point,Point,Point,84, worse than critical,40, worse than target,16,84,84,7100,14000,,,,7,7,7,,False,False,,,,12,0
?,False,6/27/2023,"June 27, 2023",2023 W26,,Maintenance,Eli Brown,6,grey,color,,Line 4,Total,Total,,True,False,,Challenging,0,100%,88%,100%,12.6%,0%,87%,59%,52%,0%,-05%,95.0%,,,,1,1, worse than target,( worse than target ),960,,, worse than critical,5.631578947,12,-5,0,-5,0.873684211,,,,0,,0, better than target,3,83,95,95,45101,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,5.714285714,,0.678571429,8,8,100,Point,Point,Point,Point,95, worse than critical,40, worse than target,5,95,95,8300,14000,,,,7,7,7,,False,False,,,,13.571428571,0
